id1,id2,lat1,lon1,lat2,lon2
84,18893,42.393167,-71.064352,42.446147,-71.255103
84,52688,42.393167,-71.064352,43.174856,-71.485967
84,18892,42.393167,-71.064352,42.629512,-71.270846
84,36296,42.393167,-71.064352,41.810889,-72.708142
84,87707,42.393167,-71.064352,42.275962,-71.411974
84,108,42.393167,-71.064352,40.718037,-73.932309
84,703,42.393167,-71.064352,42.667569,-73.739345
84,60684,42.393167,-71.064352,40.247319,-74.24322
84,51610,42.393167,-71.064352,41.08183,-73.825183
84,91696,42.393167,-71.064352,41.93118217,-72.59761565
84,48910,42.393167,-71.064352,40.179253,-74.800407
84,53766,42.393167,-71.064352,40.860729,-75.27151
84,129,42.393167,-71.064352,40.8441883,-73.8615724
84,60265,42.393167,-71.064352,40.191991,-74.794534
84,67844,42.393167,-71.064352,40.23601,-77.122908
84,69829,42.393167,-71.064352,39.497643,-76.169957
84,43630,42.393167,-71.064352,39.231108,-76.574575
84,89911,42.393167,-71.064352,39.572621,-75.053406
84,117871,42.393167,-71.064352,39.729204,-74.863836
84,79267,42.393167,-71.064352,39.944688,-76.793636
84,48905,42.393167,-71.064352,39.18695127,-76.65601422
84,75845,42.393167,-71.064352,43.120271,-76.220444
84,60157,42.393167,-71.064352,42.922551,-78.628437
84,1130,42.393167,-71.064352,39.132781,-77.172278
84,50051,42.393167,-71.064352,40.085404,-75.390522
84,39060,42.393167,-71.064352,39.914001,-75.108896
84,75843,42.393167,-71.064352,43.139294,-77.666717
84,63627,42.393167,-71.064352,39.317115,-76.531988
84,64965,42.393167,-71.064352,38.836522,-76.874122
84,156339,42.393167,-71.064352,39.052532,-74.851683
84,35317,42.393167,-71.064352,42.861455,-78.800352
84,42091,42.393167,-71.064352,39.697476,-75.112075
84,47288,42.393167,-71.064352,39.411625,-75.03746
84,65538,42.393167,-71.064352,40.838387,-77.787831
108,62451,40.718037,-73.932309,40.783185,-81.420644
108,63628,40.718037,-73.932309,40.77312513,-81.39494493
108,104492,40.718037,-73.932309,40.612658,-79.172436
108,53321,40.718037,-73.932309,41.03974,-81.49017
108,89738,40.718037,-73.932309,40.371142,-79.572258
108,61387,40.718037,-73.932309,41.535534,-80.844365
108,41679,40.718037,-73.932309,40.78093,-81.36797
108,85517,40.718037,-73.932309,40.614665,-80.098711
108,75801,40.718037,-73.932309,40.30982,-79.508816
108,51882,40.718037,-73.932309,41.167076,-79.097076
108,66833,40.718037,-73.932309,40.524816,-81.499905
108,70105,40.718037,-73.932309,40.241864,-80.18491
108,62471,40.718037,-73.932309,42.983441,-78.91425
108,67029,40.718037,-73.932309,41.002876,-80.655403
108,41675,40.718037,-73.932309,41.049608,-81.54079
108,48908,40.718037,-73.932309,41.17288848,-79.34168206
108,53009,40.718037,-73.932309,39.321599,-80.229699
